H%time;field.header.seq;field.header.stamp;field.header.frame_id;field.child_frame_id;field.pose.pose.position.x;field.pose.pose.position.y;field.pose.pose.position.z;field.pose.pose.orientation.x;field.pose.pose.orientation.y;field.pose.pose.orientation.z;field.pose.pose.orientation.w;field.pose.covariance0;field.pose.covariance1;field.pose.covariance2;field.pose.covariance3;field.pose.covariance4;field.pose.covariance5;field.pose.covariance6;field.pose.covariance7;field.pose.covariance8;field.pose.covariance9;field.pose.covariance10;field.pose.covariance11;field.pose.covariance12;field.pose.covariance13;field.pose.covariance14;field.pose.covariance15;field.pose.covariance16;field.pose.covariance17;field.pose.covariance18;field.pose.covariance19;field.pose.covariance20;field.pose.covariance21;field.pose.covariance22;field.pose.covariance23;field.pose.covariance24;field.pose.covariance25;field.pose.covariance26;field.pose.covariance27;field.pose.covariance28;field.pose.covariance29;field.pose.covariance30;field.pose.covariance31;field.pose.covariance32;field.pose.covariance33;field.pose.covariance34;field.pose.covariance35;field.twist.twist.linear.x;field.twist.twist.linear.y;field.twist.twist.linear.z;field.twist.twist.angular.x;field.twist.twist.angular.y;field.twist.twist.angular.z;field.twist.covariance0;field.twist.covariance1;field.twist.covariance2;field.twist.covariance3;field.twist.covariance4;field.twist.covariance5;field.twist.covariance6;field.twist.covariance7;field.twist.covariance8;field.twist.covariance9;field.twist.covariance10;field.twist.covariance11;field.twist.covariance12;field.twist.covariance13;field.twist.covariance14;field.twist.covariance15;field.twist.covariance16;field.twist.covariance17;field.twist.covariance18;field.twist.covariance19;field.twist.covariance20;field.twist.covariance21;field.twist.covariance22;field.twist.covariance23;field.twist.covariance24;field.twist.covariance25;field.twist.covariance26;field.twist.covariance27;field.twist.covariance28;field.twist.covariance29;field.twist.covariance30;field.twist.covariance31;field.twist.covariance32;field.twist.covariance33;field.twist.covariance34;field.twist.covariance35
65816000000;223;65816000000;map;base_link;5.8522506019;-0.00777099045531;-1.6407643452e-05;3.21253316393e-12;4.28521498954e-10;0.00111002470315;0.999999383922;5.2664433901e-07;3.53704137613e-12;-2.58451472293e-12;3.54748271258e-18;4.11557581007e-16;1.72873756481e-11;3.53704137613e-12;5.27240996528e-07;3.33085272748e-09;-4.60383280263e-15;-5.34293214051e-13;2.7994477649e-09;-2.58451472293e-12;3.33085272748e-09;1.63023213832e-07;-1.1186815913e-13;-1.29801916903e-11;1.77480284495e-11;3.54748271258e-18;-4.60383280263e-15;-1.1186815913e-13;1.64339654921e-07;-2.31806871273e-16;-7.42122930697e-18;4.11557581007e-16;-5.34293214051e-13;-1.29801916903e-11;-2.31806871273e-16;1.64339644887e-07;-2.72832753361e-15;1.72873756481e-11;2.7994477649e-09;1.77480284495e-11;-7.42122930732e-18;-2.72832753326e-15;4.55245969897e-07;0.824490892372;-0.00724836258727;-1.08848303579e-11;-6.88960486406e-16;-6.56183148204e-14;-9.75773138007e-05;0.000188165009542;1.96606477569e-09;3.13248529772e-16;6.19470811123e-21;5.71943594995e-19;1.51241999306e-09;1.96606477569e-09;0.000188428999891;2.11109084601e-13;4.280367946e-18;3.91606179561e-16;1.95521082824e-07;3.13248529772e-16;2.11109084601e-13;1.64785333726e-07;-1.88233984963e-19;-1.71993363499e-17;1.10174903219e-15;6.19470811123e-21;4.280367946e-18;-1.88233984963e-19;1.64784826512e-07;-3.79395662218e-22;6.5049288066e-21;5.71943594995e-19;3.91606179561e-16;-1.71993363499e-17;-3.79395662217e-22;1.64784826512e-07;2.00326848849e-18;1.51241999306e-09;1.95521082824e-07;1.10174903219e-15;6.50492880662e-21;2.0032684885e-18;0.000114256965489
65816000000;224;65816000000;map;base_link;5.8522506019;-0.00777099045531;-1.41079659727e-05;2.26580889499e-12;3.02338176522e-10;0.00111002470315;0.999999383922;2.63322169505e-07;1.76852068807e-12;-1.29225736135e-12;1.77374136002e-18;2.05778790936e-16;8.64368782407e-12;1.76852068807e-12;2.63620498264e-07;1.6654263636e-09;-2.30191640616e-15;-2.67146607587e-13;1.39972388245e-09;-1.29225736135e-12;1.6654263636e-09;1.4016648522e-07;-8.48178872942e-14;-9.84151715384e-12;8.87401422404e-12;1.77374136002e-18;-2.30191640616e-15;-8.48178872942e-14;1.41144084728e-07;-1.76250509881e-16;-3.71061462931e-18;2.05778790936e-16;-2.67146607587e-13;-9.84151715384e-12;-1.76250509881e-16;1.41144077252e-07;-1.36416376967e-15;8.64368782407e-12;1.39972388245e-09;8.87401422404e-12;-3.71061462948e-18;-1.36416376949e-15;2.27622984948e-07;0.824490892371;-0.00724836284906;4.42064488657e-11;5.40972433363e-16;4.71364673193e-14;-9.75773174986e-05;0.000187084871263;1.94821058963e-09;1.50713727541e-16;2.87718131824e-21;2.68012802095e-19;1.50478256384e-09;1.94821058963e-09;0.000187346306498;1.0552121797e-13;2.11235008496e-18;1.93426472043e-16;1.94417474563e-07;1.50713727541e-16;1.0552121797e-13;1.41472706541e-07;-1.39288403341e-19;-1.27270717034e-17;6.85353087401e-16;2.87718131824e-21;2.11235008496e-18;-1.39288403341e-19;1.41472332698e-07;-2.81276770037e-22;1.42954308362e-20;2.68012802095e-19;1.93426472043e-16;-1.27270717034e-17;-2.81276770036e-22;1.41472332698e-07;1.22643478455e-18;1.50478256384e-09;1.94417474563e-07;6.85353087401e-16;1.42954308363e-20;1.22643478456e-18;0.0001139158353
65816000000;225;65816000000;map;base_link;5.8522506019;-0.00777099045531;-1.2373699889e-05;1.64153733729e-12;2.19124052853e-10;0.00111002470315;0.999999383922;1.31661084752e-07;8.84260344033e-13;-6.4612868064e-13;8.86870681243e-19;1.02889395611e-16;4.32184391204e-12;8.84260344033e-13;1.31810249132e-07;8.32713181752e-10;-1.15095820468e-15;-1.33573303979e-13;6.99861941225e-10;-6.4612868064e-13;8.32713181752e-10;1.22932111887e-07;-6.64756660334e-14;-7.71324794304e-12;4.43700711178e-12;8.86870681243e-19;-1.15095820468e-15;-6.64756660334e-14;1.2368647098e-07;-1.38458818492e-16;-1.8553073067e-18;1.02889395611e-16;-1.33573303979e-13;-7.71324794304e-12;-1.38458818492e-16;1.23686465191e-07;-6.8208188578e-16;4.32184391204e-12;6.99861941225e-10;4.43700711178e-12;-1.85530730679e-18;-6.82081885691e-16;1.13811492474e-07;0.824490892371;-0.00724836304648;7.41072224618e-11;1.2273907108e-15;1.10137462821e-13;-9.75773202872e-05;0.000186544802123;1.93928349651e-09;8.02676394056e-17;1.45191060678e-21;1.37164107387e-19;1.50096384923e-09;1.93928349651e-09;0.000186804959802;5.92881199011e-14;1.16669397287e-18;1.06962630465e-16;1.93865670431e-07;8.02676394056e-17;5.92881199011e-14;1.23938755361e-07;-1.07218808864e-19;-9.7968039425e-18;4.86482274441e-16;1.45191060678e-21;1.16669397287e-18;-1.07218808864e-19;1.23938468447e-07;-2.16826976651e-22;1.5978887128e-20;1.37164107387e-19;1.06962630465e-16;-9.7968039425e-18;-2.1682697665e-22;1.23938468447e-07;8.59016084943e-19;1.50096384923e-09;1.93865670431e-07;4.86482274441e-16;1.5978887128e-20;8.59016084945e-19;0.000113745270206
65816000000;226;65816000000;map;base_link;5.8522506019;-0.00777099045531;-1.10191440773e-05;1.21203956308e-12;1.61866476038e-10;0.00111002470315;0.999999383922;6.58305423762e-08;4.42130172016e-13;-3.23064340308e-13;4.4343534105e-19;5.14446978552e-17;2.16092195602e-12;4.42130172016e-13;6.5905124566e-08;4.1635659086e-10;-5.75479102894e-16;-6.6786652054e-14;3.49930970613e-10;-3.23064340308e-13;4.1635659086e-10;1.09472610723e-07;-5.34812282398e-14;-6.20548829869e-12;2.21850355581e-12;4.4343534105e-19;-5.75479102894e-16;-5.34812282398e-14;1.10072047826e-07;-1.11611018326e-16;-9.27653650596e-19;5.14446978552e-17;-6.6786652054e-14;-6.20548829869e-12;-1.11611018326e-16;1.10072043209e-07;-3.41040943218e-16;2.16092195602e-12;3.49930970613e-10;2.21850355581e-12;-9.27653650639e-19;-3.41040943174e-16;5.69057462371e-08;0.824490892371;-0.00724836320068;9.05215266144e-11;1.61869166417e-15;1.46111374941e-13;-9.75773224654e-05;0.000186274767554;1.93481994988e-09;4.83994871478e-17;8.16850657587e-22;7.86480021967e-20;1.49905449193e-09;1.93481994988e-09;0.000186534286453;3.80108811428e-14;7.34228906593e-19;6.74051944522e-17;1.93589768365e-07;4.83994871478e-17;3.80108811428e-14;1.1027180508e-07;-8.50727118232e-20;-7.77326804439e-18;3.82295396688e-16;8.16850657587e-22;7.34228906593e-19;-8.50727118232e-20;1.10271577957e-07;-1.72234781845e-22;1.54866482114e-20;7.86480021967e-20;6.74051944522e-17;-7.77326804439e-18;-1.72234781844e-22;1.10271577957e-07;6.68994738505e-19;1.49905449193e-09;1.93589768365e-07;3.82295396688e-16;1.54866482114e-20;6.68994738506e-19;0.000113659987658
65816000000;227;65816000000;map;base_link;5.8522506019;-0.00777099045531;-9.93189668178e-06;9.06376405086e-13;1.21112754887e-10;0.00111002470315;0.999999383922;3.29152711881e-08;2.21065086008e-13;-1.61532170149e-13;2.2171767068e-19;2.57223489456e-17;1.08046097801e-12;2.21065086008e-13;3.2952562283e-08;2.08178295424e-10;-2.87739551648e-16;-3.33933260503e-14;1.74965485306e-10;-1.61532170149e-13;2.08178295424e-10;9.86700073196e-08;-4.39465500693e-14;-5.09916859196e-12;1.10925177787e-12;2.2171767068e-19;-2.87739551648e-16;-4.39465500693e-14;9.91575709328e-08;-9.18640460396e-17;-4.63826824305e-19;2.57223489456e-17;-3.33933260503e-14;-5.09916859196e-12;-9.18640460396e-17;9.91575671636e-08;-1.70520471728e-16;1.08046097801e-12;1.74965485306e-10;1.10925177787e-12;-4.63826824327e-19;-1.70520471706e-16;2.84528731186e-08;0.824490892371;-0.00724836332445;9.93053302936e-11;1.84050292562e-15;1.66555292617e-13;-9.75773242136e-05;0.000186139750269;1.93258817649e-09;3.32363532539e-17;5.22179431025e-22;5.13279579744e-20;1.49809981327e-09;1.93258817649e-09;0.000186398949779;2.7605475737e-14;5.24798353394e-19;4.82363777159e-17;1.93451817331e-07;3.32363532539e-17;2.7605475737e-14;9.93196481891e-08;-6.91413211496e-20;-6.31758338722e-18;3.21672097219e-16;5.22179431025e-22;5.24798353394e-19;-6.91413211496e-20;9.9319463943e-08;-1.40107429957e-22;1.43179493077e-20;5.13279579744e-20;4.82363777159e-17;-6.31758338722e-18;-1.40107429957e-22;9.9319463943e-08;5.60040288803e-19;1.49809981327e-09;1.93451817331e-07;3.21672097219e-16;1.43179493077e-20;5.60040288804e-19;0.000113617346385
65816000000;228;65816000000;map;base_link;5.8522506019;-0.00777099045531;-9.03993677003e-06;6.82785822783e-13;9.12978395697e-11;0.00111002470315;0.999999383922;1.6457635594e-08;1.10532543004e-13;-8.07660850729e-14;1.10858835397e-19;1.28611744795e-17;5.40230489004e-13;1.10532543004e-13;1.64762811415e-08;1.0408914771e-10;-1.43869775899e-16;-1.66966630338e-14;8.74827426532e-11;-8.07660850729e-14;1.0408914771e-10;8.98081502175e-08;-3.67467720531e-14;-4.26377005959e-12;5.54625888926e-13;1.10858835397e-19;-1.43869775899e-16;-3.67467720531e-14;9.02123349308e-08;-7.69218256462e-17;-2.31913411783e-19;1.28611744795e-17;-1.66966630338e-14;-4.26377005959e-12;-7.69218256462e-17;9.0212331795e-08;-8.52602359082e-17;5.40230489004e-13;8.74827426532e-11;5.54625888926e-13;-2.31913411794e-19;-8.52602358971e-17;1.42264365593e-08;0.824490892371;-0.00724836342598;1.03597829153e-10;1.96089204964e-15;1.77700370835e-13;-9.75773256479e-05;0.000186072241626;1.93147228975e-09;2.55305300212e-17;3.78148255846e-22;3.78422090769e-20;1.49762247395e-09;1.93147228975e-09;0.000186331281442;2.21016940385e-14;4.15538488511e-19;3.82267870542e-17;1.93382841813e-07;2.55305300212e-17;2.21016940385e-14;9.03464686992e-08;-5.72994932626e-20;-5.235570876e-18;2.82389322777e-16;3.78148255846e-22;4.15538488511e-19;-5.72994932626e-20;9.03463162425e-08;-1.16197660103e-22;1.30360472324e-20;3.78422090769e-20;3.82267870542e-17;-5.235570876e-18;-1.16197660103e-22;9.03463162425e-08;4.9042165277e-19;1.49762247395e-09;1.93382841813e-07;2.82389322777e-16;1.30360472324e-20;4.9042165277e-19;0.000113596025748
65816000000;229;65816000000;map;base_link;5.8522506019;-0.00777099045531;-8.29498451884e-06;5.15486410371e-13;6.89860478498e-11;0.00111002470315;0.999999383922;8.22881779702e-09;5.52662715021e-14;-4.03830425358e-14;5.54294177208e-20;6.4305872423e-18;2.70115244502e-13;5.52662715021e-14;8.23814057075e-09;5.2044573854e-11;-7.1934887978e-17;-8.34833152025e-15;4.37413713266e-11;-4.03830425358e-14;5.2044573854e-11;8.24070734321e-08;-3.11787177774e-14;-3.61770232087e-12;2.77312944459e-13;5.54294177208e-20;-7.1934887978e-17;-3.11787177774e-14;8.27474905932e-08;-6.5345205935e-17;-1.1595670575e-19;6.4305872423e-18;-8.34833152025e-15;-3.61770232087e-12;-6.5345205935e-17;8.27474879433e-08;-4.2630117971e-17;2.70115244502e-13;4.37413713266e-11;2.77312944459e-13;-1.15956705756e-19;-4.26301179655e-17;7.11321827964e-09;0.82449089237;-0.00724836351079;1.05173957769e-10;2.01876313238e-15;1.83109188442e-13;-9.75773268458e-05;0.000186038487305;1.93091434632e-09;2.12640600979e-17;3.02613549633e-22;3.06683888289e-20;1.49738380428e-09;1.93091434632e-09;0.000186297447273;1.88947826057e-14;3.52935891786e-19;3.24849642745e-17;1.93348354054e-07;2.12640600979e-17;1.88947826057e-14;8.28603304457e-08;-4.82584973726e-20;-4.40947634995e-18;2.54368615346e-16;3.02613549633e-22;3.52935891786e-19;-4.82584973726e-20;8.28602022084e-08;-9.79243820015e-23;1.18382183205e-20;3.06683888289e-20;3.24849642745e-17;-4.40947634995e-18;-9.7924382001e-23;8.28602022084e-08;4.41309942516e-19;1.49738380428e-09;1.93348354054e-07;2.54368615346e-16;1.18382183205e-20;4.41309942516e-19;0.000113585365429
65816000000;230;65816000000;map;base_link;5.8522506019;-0.00777099045531;-7.66346325182e-06;3.87919675532e-13;5.19706600491e-11;0.00111002470315;0.999999383922;4.11440889851e-09;2.7633135751e-14;-2.01915212677e-14;2.77147088691e-20;3.21529362216e-18;1.35057622251e-13;2.7633135751e-14;4.11907028537e-09;2.60222869267e-11;-3.59674440002e-17;-4.17416576143e-15;2.18706856633e-11;-2.01915212677e-14;2.60222869267e-11;7.61330441796e-08;-2.6784855284e-14;-3.10787741014e-12;1.38656472228e-13;2.77147088691e-20;-3.59674440002e-17;-2.6784855284e-14;7.64236272178e-08;-5.61954880981e-17;-5.79783528199e-20;3.21529362216e-18;-4.17416576143e-15;-3.10787741014e-12;-5.61954880981e-17;7.64236249488e-08;-2.13150589922e-17;1.35057622251e-13;2.18706856633e-11;1.38656472228e-13;-5.79783528226e-20;-2.13150589894e-17;3.55660913982e-09;0.82449089237;-0.00724836358268;1.05080190287e-10;2.03731157343e-15;1.84906603644e-13;-9.75773278613e-05;0.000186021610144;1.93063537457e-09;1.86482690493e-17;2.5921886648e-22;2.64726111977e-20;1.49726446945e-09;1.93063537457e-09;0.000186280530189;1.68174956956e-14;3.13073686487e-19;2.88244127041e-17;1.93331110173e-07;1.86482690493e-17;1.68174956956e-14;7.65198688273e-08;-4.11999672879e-20;-3.76452391337e-18;2.32822391539e-16;2.5921886648e-22;3.13073686487e-19;-4.11999672879e-20;7.65197594651e-08;-8.36457019507e-23;1.07796523094e-20;2.64726111977e-20;2.88244127041e-17;-3.76452391337e-18;-8.36457019503e-23;7.65197594651e-08;4.03825624274e-19;1.49726446945e-09;1.93331110173e-07;2.32822391539e-16;1.07796523094e-20;4.03825624274e-19;0.00011358003527
65816000000;231;65816000000;map;base_link;5.8522506019;-0.00777099045531;-7.12129822125e-06;2.89089134134e-13;3.8786124725e-11;0.00111002470315;0.999999383922;2.05720444926e-09;1.38165678755e-14;-1.00957606337e-14;1.3857354438e-20;1.60764681148e-18;6.75288111256e-14;1.38165678755e-14;2.05953514269e-09;1.30111434632e-11;-1.79837220046e-17;-2.08708288123e-15;1.09353428316e-11;-1.00957606337e-14;1.30111434632e-11;7.07468090384e-08;-2.32572398536e-14;-2.69856414433e-12;6.93282361131e-14;1.3857354438e-20;-1.79837220046e-17;-2.32572398536e-14;7.09977236514e-08;-4.88394702712e-17;-2.89891763879e-20;1.60764681148e-18;-2.08708288123e-15;-2.69856414433e-12;-4.88394702713e-17;7.09977216865e-08;-1.06575294987e-17;6.75288111256e-14;1.09353428316e-11;6.93282361131e-14;-2.89891763893e-20;-1.06575294973e-17;1.77830456991e-09;0.82449089237;-0.00724836364439;1.03954292088e-10;2.03084255814e-15;1.84403616398e-13;-9.7577328733e-05;0.000186013171564;1.93049588866e-09;1.68672216623e-17;2.31532065443e-22;2.3744762253e-20;1.49720480203e-09;1.93049588866e-09;0.000186272071647;1.53318024619e-14;2.84972813139e-19;2.62411702494e-17;1.93322488233e-07;1.68672216623e-17;1.53318024619e-14;7.10807770871e-08;-3.55839790698e-20;-3.25137955445e-18;2.15348514805e-16;2.31532065443e-22;2.84972813139e-19;-3.55839790698e-20;7.108068272e-08;-7.22767857686e-23;9.86266340584e-21;2.3744762253e-20;2.62411702494e-17;-3.25137955445e-18;-7.22767857683e-23;7.108068272e-08;3.7355664766e-19;1.49720480203e-09;1.93322488233e-07;2.15348514805e-16;9.86266340584e-21;3.7355664766e-19;0.000113577370191
65816000000;232;65816000000;map;base_link;5.8522506019;-0.00777099045531;-6.65077744723e-06;2.11480309093e-13;2.84309034126e-11;0.00111002470315;0.999999383922;1.02860222463e-09;6.90828393776e-15;-5.04788031682e-15;6.92867722039e-21;8.03823405901e-19;3.37644055628e-14;6.90828393776e-15;1.02976757134e-09;6.50557173155e-12;-8.99186100411e-18;-1.04354144083e-15;5.46767141582e-12;-5.04788031682e-15;6.50557173155e-12;6.60723667729e-08;-2.03825209017e-14;-2.36500720823e-12;3.46641180563e-14;6.92867722039e-21;-8.99186100411e-18;-2.03825209017e-14;6.62911993956e-08;-4.28375773095e-17;-1.44945881851e-20;8.03823405901e-19;-1.04354144083e-15;-2.36500720823e-12;-4.28375773095e-17;6.62911976775e-08;-5.32876475043e-18;3.37644055628e-14;5.46767141582e-12;3.46641180563e-14;-1.44945881858e-20;-5.32876474974e-18;8.89152284955e-10;0.82449089237;-0.00724836369796;1.02195227317e-10;2.00842129654e-15;1.82431407365e-13;-9.75773294896e-05;0.000186008952274;1.93042614567e-09;1.55382384282e-17;2.1195762454e-22;2.17843847011e-20;1.49717496832e-09;1.93042614567e-09;0.000186267842376;1.41812784889e-14;2.63433033147e-19;2.42595284282e-17;1.93318177262e-07;1.55382384282e-17;1.41812784889e-14;6.63636007729e-08;-3.10426444103e-20;-2.83642853325e-18;2.00660352468e-16;2.1195762454e-22;2.63433033146e-19;-3.10426444103e-20;6.63635185156e-08;-6.30775419347e-23;9.07212856263e-21;2.17843847011e-20;2.42595284282e-17;-2.83642853325e-18;-6.30775419345e-23;6.63635185156e-08;3.48168055051e-19;1.49717496832e-09;1.93318177262e-07;2.00660352468e-16;9.07212856263e-21;3.48168055051e-19;0.000113576037651
65816000000;233;65816000000;map;base_link;5.8522506019;-0.00777099045531;-6.23857994447e-06;1.49829790394e-13;2.02034462811e-11;0.00111002470315;0.999999383922;5.14301112314e-10;3.45414196888e-15;-2.52394015839e-15;3.46433861077e-21;4.01911703017e-19;1.68822027814e-14;3.45414196888e-15;5.14883785672e-10;3.25278586576e-12;-4.4959305028e-18;-5.217707205e-16;2.73383570791e-12;-2.52394015839e-15;3.25278586576e-12;6.19773591499e-08;-1.80091385683e-14;-2.08962093623e-12;1.73351995926e-14;3.46433861077e-21;-4.4959305028e-18;-1.80091385683e-14;6.21698832671e-08;-3.7876980598e-17;-6.39299073057e-21;4.01911703017e-19;-5.217707205e-16;-2.08962093623e-12;-3.7876980598e-17;6.21698817519e-08;-2.65892162282e-18;1.68822027814e-14;2.73383570791e-12;1.73351995926e-14;-6.39299073092e-21;-2.65892162246e-18;4.70661998833e-10;0.82449089237;-0.00724836374488;1.00057664363e-10;1.97591827146e-15;1.79528536202e-13;-9.75773301524e-05;0.000186006842629;1.93039129697e-09;1.44754738967e-17;1.96888308745e-22;2.02570059052e-20;1.49715725482e-09;1.93039129697e-09;0.000186265727743;1.32383915427e-14;2.45891123283e-19;2.26448759933e-17;1.93315702787e-07;1.44754738967e-17;1.32383915427e-14;6.22335577884e-08;-2.73182907499e-20;-2.49612676173e-18;1.88014870261e-16;1.96888308745e-22;2.45891123283e-19;-2.73182907499e-20;6.22334854511e-08;-5.552904903e-23;8.38837175346e-21;2.02570059052e-20;2.26448759933e-17;-2.49612676173e-18;-5.55290490298e-23;6.22334854511e-08;3.26329290457e-19;1.49715725482e-09;1.93315702787e-07;1.88014870261e-16;8.38837175346e-21;3.26329290457e-19;0.000113575410475
65816000000;234;65816000000;map;base_link;5.8522506019;-0.00777099044919;-5.87449437384e-06;1.00370632255e-13;1.36016374704e-11;0.00111002470315;0.999999383922;3.39629356474e-10;1.90124172992e-15;-1.62161083585e-15;2.2133886493e-21;2.56790154552e-19;9.41487765092e-15;1.90124172992e-15;3.39882834245e-10;2.08642409384e-12;-2.86797741733e-18;-3.32839600951e-16;1.52447383788e-12;-1.62161083585e-15;2.08642409384e-12;5.83603339801e-08;-1.60270531358e-14;-1.85963729312e-12;9.55698954474e-15;2.2133886493e-21;-2.86797741733e-18;-1.60270531358e-14;5.85310167857e-08;-3.37301746388e-17;-1.603695808e-21;2.56790154552e-19;-3.32839600951e-16;-1.85963729312e-12;-3.37301746388e-17;5.85310154395e-08;-1.44922200081e-18;9.41487765092e-15;1.52447383788e-12;9.55698954474e-15;-1.60369580824e-21;-1.44922200057e-18;3.20033467362e-10;0.82449089237;-0.00724836377392;9.77066021669e-11;1.93720007945e-15;1.76049958943e-13;-9.75773307186e-05;0.000186006126131;1.93037673604e-09;1.35978562996e-17;1.84827054162e-22;1.9022090791e-20;1.49714622576e-09;1.93037673604e-09;0.000186265009023;1.24447369022e-14;2.31194652073e-19;2.12916106578e-17;1.93314269264e-07;1.35978562996e-17;1.24447369022e-14;5.85874521959e-08;-2.42260875202e-20;-2.21358588134e-18;1.76961784643e-16;1.84827054162e-22;2.31194652073e-19;-2.42260875202e-20;5.85873880866e-08;-4.92587341774e-23;7.79352664064e-21;1.9022090791e-20;2.12916106578e-17;-2.21358588134e-18;-4.92587341772e-23;5.85873880866e-08;3.07245968431e-19;1.49714622576e-09;1.93314269264e-07;1.76961784643e-16;7.79352664064e-21;3.07245968431e-19;0.000113575184733
65816000000;235;65816000000;map;base_link;5.8522506019;-0.00777099044349;-5.55056176922e-06;6.03554135837e-14;8.25923859639e-12;0.00111002470316;0.999999383922;2.53524868509e-10;1.17885069936e-15;-1.16772643435e-15;1.58287084863e-21;1.83643387056e-19;5.90223288014e-15;1.17885069936e-15;2.53665657657e-10;1.50048517491e-12;-2.04849779754e-18;-2.37735572727e-16;9.5567815038e-13;-1.16772643435e-15;1.50048517491e-12;5.51422132722e-08;-1.43548085667e-14;-1.66560484097e-12;5.88055830069e-15;1.58287084863e-21;-2.04849779754e-18;-1.43548085667e-14;5.52945694148e-08;-3.02285204024e-17;3.59127689709e-22;1.83643387056e-19;-2.37735572727e-16;-1.66560484097e-12;-3.02285204024e-17;5.52945682108e-08;-8.79222148293e-19;5.90223288014e-15;9.5567815038e-13;5.88055830069e-15;3.59127689538e-22;-8.79222148118e-19;2.42442989307e-10;0.82449089237;-0.00724836379924;9.52499936041e-11;1.89484584531e-15;1.72232627306e-13;-9.75773312182e-05;0.000186005772934;1.93037019751e-09;1.28330531772e-17;1.7441573096e-22;1.79526447518e-20;1.49714172282e-09;1.93037019751e-09;0.000186264654931;1.17488631289e-14;2.18321403187e-19;2.01060952658e-17;1.93313671383e-07;1.28330531772e-17;1.17488631289e-14;5.5344933547e-08;-2.16306637267e-20;-1.97643676048e-18;1.67172956587e-16;1.7441573096e-22;2.18321403187e-19;-2.16306637267e-20;5.53448763378e-08;-4.3993499613e-23;7.27456436017e-21;1.79526447518e-20;2.01060952658e-17;-1.97643676048e-18;-4.39934996129e-23;5.53448763378e-08;2.90341272673e-19;1.49714172282e-09;1.93313671383e-07;1.67172956587e-16;7.27456436017e-21;2.90341272673e-19;0.00011357506845
65816000000;236;65816000000;map;base_link;5.8522506019;-0.00777099043879;-5.26048689674e-06;2.77463805596e-14;3.90459620873e-12;0.00111002470316;0.999999383922;2.02249572278e-10;7.96776819389e-16;-8.95974774463e-16;1.205874509e-21;1.39906843476e-19;4.02233068389e-15;7.96776819389e-16;2.02338899966e-10;1.15019402476e-12;-1.5592295767e-18;-1.80954094169e-16;6.51288641723e-13;-8.95974774463e-16;1.15019402476e-12;5.22604546161e-08;-1.29310805765e-14;-1.50040805253e-12;3.92114922386e-15;1.205874509e-21;-1.5592295767e-18;-1.29310805765e-14;5.23972841491e-08;-2.72448788224e-17;1.15662253715e-21;1.39906843476e-19;-1.80954094169e-16;-1.50040805253e-12;-2.72448788224e-17;5.23972830658e-08;-5.77550959066e-19;4.02233068389e-15;6.51288641723e-13;3.92114922386e-15;1.15662253702e-21;-5.7755095893e-19;1.95133824949e-10;0.82449089237;-0.00724836382273;9.27587848253e-11;1.85059058246e-15;1.68236094899e-13;-9.75773316669e-05;0.000186005562604;1.93036663811e-09;1.21542897764e-17;1.65209646499e-22;1.70057193263e-20;1.4971398837e-09;1.93036663811e-09;0.000186264444133;1.112962989e-14;2.06866943457e-19;1.90511919199e-17;1.93313414035e-07;1.21542897764e-17;1.112962989e-14;5.24425065088e-08;-1.94310358177e-20;-1.77545232133e-18;1.5842462858e-16;1.65209646499e-22;2.06866943457e-19;-1.94310358177e-20;5.24424551428e-08;-3.95294732408e-23;6.81846449044e-21;1.70057193263e-20;1.90511919199e-17;-1.77545232133e-18;-3.95294732406e-23;5.24424551428e-08;2.75226939604e-19;1.4971398837e-09;1.93313414035e-07;1.5842462858e-16;6.81846449044e-21;2.75226939604e-19;0.00011357499755
